record_id,status,published_at,sequence,title,original_url,tags,source_dir,tex_files,pdf_files,bib_files,bst_files,local_assets,article_pdf,duplicate_status,duplicate_group,canonical_record_id,duplicate_basis,metadata_match,metadata_score,metadata_candidate_count,metadata_title,metadata_published_at,metadata_sequence,metadata_original_url,metadata_tags,metadata_pdf_files,metadata_evidence,target_slug,math_section,build_engine,author_review,notes
source:057cd60c528367ea,skipped,,,analyticfunctonspas,,,2021/ar2/analyticfunctons/analyticfunctons4/analyticfunctonspas,univinfuncs.tex,univinfuncs.pdf,,,tex_pdf,linked,duplicate,dup:50fad97c02c2c8df,source:797f12c1b3cf7156,tex+pdf,exact,98.0,1,実解析関数に対する逆関数定理,2021-02-28T13:02:08+09:00,1,https://concious4410.hatenablog.com/entry/2021/02/28/130208,数学|未完成シリーズ|解析|複素解析,alnalyticFunc.pdf|univinfuncs.pdf,inherited from canonical source:797f12c1b3cf7156,,,,not_applicable,同一SHA-256の複製候補。正本候補 source:797f12c1b3cf7156 を参照。独立記事としては移行しない。
source:f184c0e5f4ec8788,skipped,,,analyticfunctonspast2,,,2021/ar2/analyticfunctons/analyticfunctons4/analyticfunctonspast2,univinfuncs.tex,univinfuncs.pdf,,,tex_pdf,linked,duplicate,dup:ae765d376da0457e,source:173612b109f746f3,tex+pdf,exact,98.0,1,実解析関数に対する逆関数定理,2021-02-28T13:02:08+09:00,1,https://concious4410.hatenablog.com/entry/2021/02/28/130208,数学|未完成シリーズ|解析|複素解析,alnalyticFunc.pdf|univinfuncs.pdf,inherited from canonical source:173612b109f746f3,,,,not_applicable,同一SHA-256の複製候補。正本候補 source:173612b109f746f3 を参照。独立記事としては移行しない。
source:74f029fd2035ec9c,skipped,,,analyticfunctonspas,,,2021/ar2/analyticfunctons/analyticfunctons4/analyticfunctonspast2/analyticfunctonspas,univinfuncs.tex,univinfuncs.pdf,,,tex_pdf,linked,duplicate,dup:02651120bf1b7fe0,source:38684e859615013e,tex+pdf,exact,98.0,1,実解析関数に対する逆関数定理,2021-02-28T13:02:08+09:00,1,https://concious4410.hatenablog.com/entry/2021/02/28/130208,数学|未完成シリーズ|解析|複素解析,alnalyticFunc.pdf|univinfuncs.pdf,inherited from canonical source:38684e859615013e,,,,not_applicable,同一SHA-256の複製候補。正本候補 source:38684e859615013e を参照。独立記事としては移行しない。
source:797f12c1b3cf7156,skipped,,,analyticfunctonspas,,,2021/ar2/analyticfunctons/analyticfunctonspas,univinfuncs.tex,univinfuncs.pdf,,,tex_pdf,linked,canonical,dup:50fad97c02c2c8df,source:797f12c1b3cf7156,tex+pdf,exact,98.0,1,実解析関数に対する逆関数定理,2021-02-28T13:02:08+09:00,1,https://concious4410.hatenablog.com/entry/2021/02/28/130208,数学|未完成シリーズ|解析|複素解析,alnalyticFunc.pdf|univinfuncs.pdf,PDF filename exact; year disambiguation,,,,not_applicable,実解析関数原稿の旧版。正本候補 source:31adde136c0a2e53 を参照。独立記事としては移行しない。
source:173612b109f746f3,skipped,,,analyticfunctonspast2,,,2021/ar2/analyticfunctons/analyticfunctonspast2,univinfuncs.tex,univinfuncs.pdf,,,tex_pdf,linked,canonical,dup:ae765d376da0457e,source:173612b109f746f3,tex+pdf,exact,98.0,1,実解析関数に対する逆関数定理,2021-02-28T13:02:08+09:00,1,https://concious4410.hatenablog.com/entry/2021/02/28/130208,数学|未完成シリーズ|解析|複素解析,alnalyticFunc.pdf|univinfuncs.pdf,PDF filename exact; year disambiguation,,,,not_applicable,実解析関数原稿の旧版。正本候補 source:31adde136c0a2e53 を参照。独立記事としては移行しない。
source:d90754b03c073e1f,skipped,,,analyticfunctonspas,,,2021/ar2/analyticfunctons/analyticfunctonspast2/analyticfunctonspas,univinfuncs.tex,univinfuncs.pdf,,,tex_pdf,linked,duplicate,dup:02651120bf1b7fe0,source:38684e859615013e,tex+pdf,exact,98.0,1,実解析関数に対する逆関数定理,2021-02-28T13:02:08+09:00,1,https://concious4410.hatenablog.com/entry/2021/02/28/130208,数学|未完成シリーズ|解析|複素解析,alnalyticFunc.pdf|univinfuncs.pdf,inherited from canonical source:38684e859615013e,,,,not_applicable,同一SHA-256の複製候補。正本候補 source:38684e859615013e を参照。独立記事としては移行しない。
source:5c832dd68b7d15a1,published,2022-01-03T01:12:45+09:00,1,直積測度の構成について:確率論その0,https://concious4410.hatenablog.com/entry/2022/01/03/011245,16.225|数学|解析|測度論|確率論,2022/1__10/ar1/prodprob0,probability.tex,probability.pdf,pp.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,100.0,1,直積測度の構成について:確率論その0,2022-01-03T01:12:45+09:00,1,https://concious4410.hatenablog.com/entry/2022/01/03/011245,16.225|数学|解析|測度論|確率論,probability.pdf,confirmed original_url,2022-01-03-01,解析・測度・確率,platex,legacy_unrecorded,
source:5be6d52b2351b113,published,2022-01-16T23:35:27+09:00,1,大数の法則について:確率論その1,https://concious4410.hatenablog.com/entry/2022/01/16/233527,16.225|解析|数学|確率論|測度論,2022/1__10/ar2/probbasics1,prob_large.tex,prob_large.pdf,,,tex_pdf,linked,unique,,,,exact,98.0,1,大数の法則について:確率論その1,2022-01-16T23:35:27+09:00,1,https://concious4410.hatenablog.com/entry/2022/01/16/233527,16.225|解析|数学|確率論|測度論,prob_large.pdf,PDF filename exact,2022-01-16-01,解析・測度・確率,,approved,
source:9f47c77373af8ecb,published,2022-03-12T16:05:20+09:00,1,陰関数定理と逆関数定理,https://concious4410.hatenablog.com/entry/2022/03/12/160520,数学|解析|多様体論,2022/1__10/ar3/陰関数定理,implicit.tex,implicit.pdf,,,tex_pdf,linked,unique,,,,exact,98.0,1,陰関数定理と逆関数定理,2022-03-12T16:05:20+09:00,1,https://concious4410.hatenablog.com/entry/2022/03/12/160520,数学|解析|多様体論,implicit.pdf,PDF filename exact,2022-03-12-01,解析・測度・確率,,approved,
source:5d04f9e3d1be960b,published,2022-03-12T16:09:28+09:00,2,多項式に関する一致の定理,https://concious4410.hatenablog.com/entry/2022/03/12/160928,代数|位相空間|数学|解析,2022/1__10/ar4/一致の定理,identitythm.tex,identitythm.pdf,,,tex_pdf,linked,unique,,,,exact,98.0,1,多項式に関する一致の定理,2022-03-12T16:09:28+09:00,2,https://concious4410.hatenablog.com/entry/2022/03/12/160928,代数|位相空間|数学|解析,identitythm.pdf,PDF filename exact,2022-03-12-02,代数・組合せ,,approved,
source:da7660de92c0d116,published,2022-03-12T16:15:32+09:00,3,次元論ショートコース：0次元から始める位相次元,https://concious4410.hatenablog.com/entry/2022/03/12/161532,次元論|正規空間|距離空間|数学|僕のお気に入り|位相空間|多様体論,2022/1__10/ar5/次元論,dim.tex,dim.pdf,,,tex_pdf,linked,unique,,,,exact,98.0,1,次元論ショートコース：0次元から始める位相次元,2022-03-12T16:15:32+09:00,3,https://concious4410.hatenablog.com/entry/2022/03/12/161532,次元論|正規空間|距離空間|数学|僕のお気に入り|位相空間|多様体論,dim.pdf,PDF filename exact; year disambiguation,2022-03-12-03,位相・距離・幾何,,approved,
source:7b4d0ecedc82538f,published,2022-03-12T16:20:17+09:00,4,ラドンニコディムの定理,https://concious4410.hatenablog.com/entry/2022/03/12/162017,数学|解析|16.225|測度論|確率論,2022/1__10/ar6/Radon-Nykodym,RN.tex,RN.pdf,,,tex_pdf,linked,unique,,,,exact,98.0,1,ラドンニコディムの定理,2022-03-12T16:20:17+09:00,4,https://concious4410.hatenablog.com/entry/2022/03/12/162017,数学|解析|16.225|測度論|確率論,RN.pdf,PDF filename exact,2022-03-12-04,解析・測度・確率,,approved,
source:e428dcf5170a447a,published,2022-03-12T16:24:59+09:00,5,ルベーグの微分定理と積分の変数変換公式,https://concious4410.hatenablog.com/entry/2022/03/12/162459,16.225|数学|解析|測度論,2022/1__10/ar7/微分定理,diff.tex,diff.pdf,,,tex_pdf,linked,unique,,,,exact,98.0,1,ルベーグの微分定理と積分の変数変換公式,2022-03-12T16:24:59+09:00,5,https://concious4410.hatenablog.com/entry/2022/03/12/162459,16.225|数学|解析|測度論,diff.pdf,PDF filename exact,2022-03-12-05,解析・測度・確率,,approved,
source:55ea1a742c87bb3c,published,2022-03-13T15:31:12+09:00,1,ユークリッド空間の可算稠密推移性,https://concious4410.hatenablog.com/entry/2022/03/13/153112,位相空間|数学|次元論|実数に関連する集合論や位相|可算性,2022/1__10/ar8/CDH-of-R,CDH-of-R.tex,CDH-of-R.pdf,,,tex_pdf,linked,unique,,,,exact,98.0,1,ユークリッド空間の可算稠密推移性,2022-03-13T15:31:12+09:00,1,https://concious4410.hatenablog.com/entry/2022/03/13/153112,位相空間|数学|次元論|実数に関連する集合論や位相|可算性,CDH-of-R.pdf,PDF filename exact,2022-03-13-01,位相・距離・幾何,,approved,
source:e37ca770ae7bae0e,published,2022-05-21T18:57:29+09:00,1,コラム?：中間値の定理，有限増分の定理，平均値の定理，テイラーの定理,https://concious4410.hatenablog.com/entry/2022/05/21/185729,解析|数学|未完成シリーズ|断片ではないもの,2022/1__10/ar9/有限増分,increment20220319.tex,increment20220319.pdf,,,tex_pdf,linked,unique,,,,exact,98.0,1,コラム?：中間値の定理，有限増分の定理，平均値の定理，テイラーの定理,2022-05-21T18:57:29+09:00,1,https://concious4410.hatenablog.com/entry/2022/05/21/185729,解析|数学|未完成シリーズ|断片ではないもの,increment20220319.pdf,PDF filename exact,2022-05-21-01,解析・測度・確率,platex,approved,
source:0d32fefec7dc93cc,published,2022-09-06T22:12:17+09:00,1,対角化可能な行列は稠密,https://concious4410.hatenablog.com/entry/2022/09/06/221217,代数|位相空間|雑談|数学|線形空間|実数に関連する集合論や位相,2022/1__10/ar10/終結式,Resultant.tex,Resultant.pdf,,,tex_pdf,linked,unique,,,,exact,98.0,1,対角化可能な行列は稠密,2022-09-06T22:12:17+09:00,1,https://concious4410.hatenablog.com/entry/2022/09/06/221217,代数|位相空間|雑談|数学|線形空間|実数に関連する集合論や位相,Resultant.pdf,PDF filename exact,2022-09-06-01,代数・組合せ,,approved,
source:c311976b7a381438,published,2022-09-10T23:42:49+09:00,1,滑らかな関数の鏡像拡張と，境界付き多様体の座標変換,https://concious4410.hatenablog.com/entry/2022/09/10/234249,位相空間|数学|解析,2022/11__20/ar11/上半平面拡張,extupperhalf.tex,extupperhalf.pdf,,,tex_pdf,linked,unique,,,,exact,100.0,1,滑らかな関数の鏡像拡張と，境界付き多様体の座標変換,2022-09-10T23:42:49+09:00,1,https://concious4410.hatenablog.com/entry/2022/09/10/234249,位相空間|数学|解析|多様体論,extupperhalf.pdf,confirmed original_url,2022-09-10-01,解析・測度・確率,platex,approved,
source:e41b489642fc4919,skipped,,,名称未設定フォルダ,,,2022/1__10/ar6/Radon-Nykodym/名称未設定フォルダ,RN.tex,RN 16.03.38.pdf,,,tex_pdf,linked,unique,,,,ambiguous,59.2,2,ラドンニコディムの定理,2022-03-12T16:20:17+09:00,4,https://concious4410.hatenablog.com/entry/2022/03/12/162017,数学|解析|16.225|測度論|確率論,RN.pdf,multiple similarly scored candidates; PDF similarity 0.62; year,,,,not_applicable,既公開 2022-03-12-04 の原稿より古い別版。公開版には補題・証明の修正があるため移行対象外。
source:3a104d593592cab8,skipped,,,微分,,,2022/1__10/ar7/微分定理/微分,diff.tex,diff.pdf,,,tex_pdf,linked,unique,,,,exact,98.0,1,ルベーグの微分定理と積分の変数変換公式,2022-03-12T16:24:59+09:00,5,https://concious4410.hatenablog.com/entry/2022/03/12/162459,16.225|数学|解析|測度論,diff.pdf,PDF filename exact,,,,not_applicable,ルベーグ微分定理原稿の旧版。正本候補 source:e428dcf5170a447a を参照。独立記事としては移行しない。
source:f678f60c5dd09af3,skipped,,,bibtex,,,2022/1__10/ar7/微分定理/微分/bibtex,,,emb.bib,,support_only,none,unique,,,,unmatched,31.2,0,,,,,,,no candidate passed the matching threshold,,,,not_applicable,旧原稿に付属するBibTeX補助フォルダで、独立した記事原稿ではないため移行対象外。
source:3f87ae941e07739d,published,2023-06-20T23:21:12+09:00,1,距離空間の上の測度：確率論その２,https://concious4410.hatenablog.com/entry/2023/06/20/232112,数学|解析|測度論|距離空間|僕のお気に入り|反例|確率論,2023/1__10/ar1/probontopsp2,prob_space.tex,prob_space.pdf,,,tex_pdf,linked,unique,,,,exact,100.0,1,距離空間の上の測度：確率論その２,2023-06-20T23:21:12+09:00,1,https://concious4410.hatenablog.com/entry/2023/06/20/232112,数学|解析|測度論|距離空間|僕のお気に入り|反例|確率論,prob_space.pdf,confirmed original_url,2023-06-20-01,解析・測度・確率,platex,legacy_unrecorded,
source:8548f5b71273859c,published,2023-06-20T23:23:59+09:00,2,中心極限定理：確率論その３,https://concious4410.hatenablog.com/entry/2023/06/20/232359,数学|解析|確率論|測度論,2023/1__10/ar2/probontopspCLT3,prob_CLT.tex,prob_CLT.pdf,,,tex_pdf,linked,unique,,,,exact,98.0,1,中心極限定理：確率論その３,2023-06-20T23:23:59+09:00,2,https://concious4410.hatenablog.com/entry/2023/06/20/232359,数学|解析|確率論|測度論,prob_CLT.pdf,PDF filename exact,2023-06-20-02,解析・測度・確率,,approved,
source:e046e3c0e662f960,published,2023-06-20T23:25:45+09:00,3,ルベーグスティルチェス積分について,https://concious4410.hatenablog.com/entry/2023/06/20/232545,数学|解析|確率論|測度論,2023/1__10/ar3/Lebesgu-Stieltjes,LS.tex,LS.pdf,,,tex_pdf,linked,unique,,,,exact,98.0,1,ルベーグスティルチェス積分について,2023-06-20T23:25:45+09:00,3,https://concious4410.hatenablog.com/entry/2023/06/20/232545,数学|解析|確率論|測度論,LS.pdf,PDF filename exact,2023-06-20-03,解析・測度・確率,,approved,
source:b7ef8f1449f4abff,published,2023-06-21T20:41:11+09:00,1,平方剰余の相互法則,https://concious4410.hatenablog.com/entry/2023/06/21/204111,代数|数学,2023/1__10/ar4/平方剰余,quadraticrecipro.tex,quadraticrecipro.pdf|templeD512.pdf,,,tex_pdf,linked,unique,,,,exact,98.0,1,平方剰余の相互法則,2023-06-21T20:41:11+09:00,1,https://concious4410.hatenablog.com/entry/2023/06/21/204111,代数|数学,quadraticrecipro.pdf,PDF filename exact,2023-06-21-01,代数・組合せ,,approved,
source:4caf5f017a3d72ab,published,2023-07-02T13:13:16+09:00,1,ボレル同型と確率空間の同型：確率論その4,https://concious4410.hatenablog.com/entry/2023/07/02/131316,位相空間|数学|解析|距離空間|測度論|確率論,2023/1__10/ar5/BorelIsom/body2,Borelisom.tex,Borelisom.pdf,,,tex_pdf,linked,unique,,,,exact,98.0,1,ボレル同型と確率空間の同型：確率論その4,2023-07-02T13:13:16+09:00,1,https://concious4410.hatenablog.com/entry/2023/07/02/131316,位相空間|数学|解析|距離空間|測度論|確率論,Borelisom.pdf,PDF filename exact,2023-07-02-01,解析・測度・確率,,approved,
source:11d99ddfbfb8bc14,published,2023-07-08T20:55:00+09:00,1,"""independent family""の構成",https://concious4410.hatenablog.com/entry/2023/07/08/205500,数学|集合論,2023/1__10/ar6/IndFam,ind_fam.tex,ind_fam.pdf,,,tex_pdf,linked,unique,,,,exact,98.0,1,"""independent family""の構成",2023-07-08T20:55:00+09:00,1,https://concious4410.hatenablog.com/entry/2023/07/08/205500,数学|集合論,ind_fam.pdf,PDF filename exact,2023-07-08-01,その他,,approved,
source:cbdeb1ffc1c309e0,published,2023-07-12T21:33:38+09:00,1,Baire 空間の話,https://concious4410.hatenablog.com/entry/2023/07/12/213338,位相空間|数学|ベール空間,2023/1__10/ar7/baire/Baire-space2,Bairespace.tex,Bairespace.pdf|rm141_01.pdf,,,tex_pdf,linked,unique,,,,exact,98.0,1,Baire 空間の話,2023-07-12T21:33:38+09:00,1,https://concious4410.hatenablog.com/entry/2023/07/12/213338,位相空間|数学|ベール空間,Bairespace.pdf,PDF filename exact,2023-07-12-01,位相・距離・幾何,,approved,
source:072a685da0b9b5ae,published,2023-12-01T21:10:59+09:00,1,平方数ではない整数の平方根が無理数であることのニュートン法を用いた証明,https://concious4410.hatenablog.com/entry/2023/12/01/211059,数学|解析|雑談,2023/1__10/ar8/irr,irr.tex,irr.pdf,,,tex_pdf,linked,unique,,,,exact,98.0,1,平方数ではない整数の平方根が無理数であることのニュートン法を用いた証明,2023-12-01T21:10:59+09:00,1,https://concious4410.hatenablog.com/entry/2023/12/01/211059,数学|解析|雑談,irr.pdf,PDF filename exact,2023-12-01-01,解析・測度・確率,,approved,
source:b3d92b7cf0394638,published,2023-12-01T21:21:20+09:00,2,エブリシング・エブリウェア・オール・アット・ワンス・関数,https://concious4410.hatenablog.com/entry/2023/12/01/212120,すべて|位相空間|数学|反例|解析|雑談|僕のお気に入り|実数に関連する集合論や位相|断片ではないもの,2023/1__10/ar9/EveEvesurjective,eveeve.tex,eveeve.pdf,wef.bib|weg.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,98.0,1,エブリシング・エブリウェア・オール・アット・ワンス・関数,2023-12-01T21:21:20+09:00,2,https://concious4410.hatenablog.com/entry/2023/12/01/212120,すべて|位相空間|数学|反例|解析|雑談|僕のお気に入り|実数に関連する集合論や位相|断片ではないもの,eveeve.pdf,PDF filename exact,2023-12-01-02,解析・測度・確率,platex,approved,
source:dfd5da49afb7d8f4,published,2023-12-17T21:56:07+09:00,1,論文メモ：連結ハウスドルフ可算空間,https://concious4410.hatenablog.com/entry/2023/12/17/215607,論文メモ|位相空間|反例|雑談|数学|ウリゾーン|可算性,2023/1__10/ar10/cHc,countableconn.tex,countableconn.pdf,conn.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,98.0,1,論文メモ：連結ハウスドルフ可算空間,2023-12-17T21:56:07+09:00,1,https://concious4410.hatenablog.com/entry/2023/12/17/215607,論文メモ|位相空間|反例|雑談|数学|ウリゾーン|可算性,countableconn.pdf,PDF filename exact,2023-12-17-01,位相・距離・幾何,,approved,
source:3c8ddd1a1f41f32a,published,2023-12-24T23:18:43+09:00,1,論文メモ：連続だが至る所微分不可能な関数,https://concious4410.hatenablog.com/entry/2023/12/24/231843,論文メモ|反例|数学|解析|僕のお気に入り,2023/11__20/ar11/至る所微分不可能な関数,undiff.tex,undiff.pdf,weg.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,98.0,1,論文メモ：連続だが至る所微分不可能な関数,2023-12-24T23:18:43+09:00,1,https://concious4410.hatenablog.com/entry/2023/12/24/231843,論文メモ|反例|数学|解析|僕のお気に入り,undiff.pdf,PDF filename exact,2023-12-24-01,解析・測度・確率,,approved,
source:d8b7288b14af8d75,published,2023-12-28T20:30:25+09:00,1,数学的失敗とその教訓：ファイバーバンドル,https://concious4410.hatenablog.com/entry/2023/12/28/203025,すべて|数学|論文メモ|雑談|多様体論|代数的トポロジー|断片ではないもの,2023/11__20/ar12/bundle/pppp,bundleshippai.tex,bundleshippai.pdf,,,tex_pdf,linked,unique,,,,exact,98.0,1,数学的失敗とその教訓：ファイバーバンドル,2023-12-28T20:30:25+09:00,1,https://concious4410.hatenablog.com/entry/2023/12/28/203025,すべて|数学|論文メモ|雑談|多様体論|代数的トポロジー|断片ではないもの,bundleshippai.pdf,PDF filename exact,2023-12-28-01,位相・距離・幾何,platex,approved,
source:92076f9fb45698e1,published,2023-12-30T13:37:44+09:00,1,論文メモ：関数が肩身の狭い思いをする空間,https://concious4410.hatenablog.com/entry/2023/12/30/133744,論文メモ|数学|反例|位相空間|正規空間,2023/11__20/ar13/constant*,constant.tex,constant.pdf,const.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,98.0,1,論文メモ：関数が肩身の狭い思いをする空間,2023-12-30T13:37:44+09:00,1,https://concious4410.hatenablog.com/entry/2023/12/30/133744,論文メモ|数学|反例|位相空間|正規空間,constant.pdf,PDF filename exact,2023-12-30-01,位相・距離・幾何,,approved,
source:9c35017c31adf5fb,published,2023-12-30T13:44:01+09:00,2,論文メモ：テイラー級数の収束と円周上の部分集合について,https://concious4410.hatenablog.com/entry/2023/12/30/134401,論文メモ|解析|数学|位相空間|実数に関連する集合論や位相,2023/11__20/ar14/Taylar*,TR.tex,TR.pdf,Taylar.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,98.0,1,論文メモ：テイラー級数の収束と円周上の部分集合について,2023-12-30T13:44:01+09:00,2,https://concious4410.hatenablog.com/entry/2023/12/30/134401,論文メモ|解析|数学|位相空間|実数に関連する集合論や位相,TR.pdf,PDF filename exact,2023-12-30-02,解析・測度・確率,,approved,
source:d91d464c28c86374,published,2023-12-31T14:21:16+09:00,1,論文メモ：ウリゾーンの論文,https://concious4410.hatenablog.com/entry/2023/12/31/142116,数学|論文メモ|ウリゾーン,2023/11__20/ar15/Urysohn*,Urysohn.tex,Urysohn.pdf,Urysohn.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,98.0,1,論文メモ：ウリゾーンの論文,2023-12-31T14:21:16+09:00,1,https://concious4410.hatenablog.com/entry/2023/12/31/142116,数学|論文メモ|ウリゾーン,Urysohn.pdf,PDF filename exact,2023-12-31-01,位相・距離・幾何,,approved,
source:30a59d9267942ebe,published,2023-12-31T14:24:15+09:00,2,論文メモ：領域不変性定理,https://concious4410.hatenablog.com/entry/2023/12/31/142415,位相空間|論文メモ|数学|実数に関連する集合論や位相|代数的トポロジー,2023/11__20/ar16/dominv*,dominv.tex,dominv.pdf,dominv.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,98.0,1,論文メモ：領域不変性定理,2023-12-31T14:24:15+09:00,2,https://concious4410.hatenablog.com/entry/2023/12/31/142415,位相空間|論文メモ|数学|実数に関連する集合論や位相|代数的トポロジー,dominv.pdf,PDF filename exact,2023-12-31-02,位相・距離・幾何,,approved,
source:bab7f6eb544aea34,published,2023-12-31T14:27:54+09:00,3,論文メモ：集合論？,https://concious4410.hatenablog.com/entry/2023/12/31/142754,数学|論文メモ|集合論,2023/11__20/ar17/Dowker*,dowler.tex,dowler.pdf,dowker.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,98.0,1,論文メモ：集合論？,2023-12-31T14:27:54+09:00,3,https://concious4410.hatenablog.com/entry/2023/12/31/142754,数学|論文メモ|集合論,dowler.pdf,PDF filename exact,2023-12-31-03,その他,,approved,
source:fef6166ead7691ca,skipped,,,Origin,,,2023/11__20/ar12/bundle/Origin,bundles.tex,bundles.pdf,,,tex_pdf,linked,unique,,,,likely,71.1,1,数学的失敗とその教訓：ファイバーバンドル,2023-12-28T20:30:25+09:00,1,https://concious4410.hatenablog.com/entry/2023/12/28/203025,すべて|数学|論文メモ|雑談|多様体論|代数的トポロジー|断片ではないもの,bundleshippai.pdf,PDF similarity 0.77; year,,,,not_applicable,公開済み記事 2023-12-28-01 に対応する別版・別保存フォルダ。独立記事としては移行しない。
source:f0443c5a12fd1a03,skipped,,,copy,,,2023/11__20/ar12/bundle/copy,bundles.tex,bundles.pdf,dimdim.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,likely,86.0,1,数学的失敗とその教訓：ファイバーバンドル,2023-12-28T20:30:25+09:00,1,https://concious4410.hatenablog.com/entry/2023/12/28/203025,すべて|数学|論文メモ|雑談|多様体論|代数的トポロジー|断片ではないもの,bundleshippai.pdf,title similarity 1.00; PDF similarity 0.77; year,,,,not_applicable,公開済み記事 2023-12-28-01 に対応する別版・別保存フォルダ。独立記事としては移行しない。
source:257ba9a1a980ae20,skipped,,,body1,,,2023/1__10/ar5/BorelIsom/past/body1,Borelisom.tex,Borelisom.pdf,,,tex_pdf,linked,unique,,,,exact,98.0,1,ボレル同型と確率空間の同型：確率論その4,2023-07-02T13:13:16+09:00,1,https://concious4410.hatenablog.com/entry/2023/07/02/131316,位相空間|数学|解析|距離空間|測度論|確率論,Borelisom.pdf,PDF filename exact,,,,not_applicable,公開済み記事 2023-07-02-01 に対応する別版・別保存フォルダ。独立記事としては移行しない。
source:38e548fc530a9b9f,skipped,,,Baire-space1,,,2023/1__10/ar7/baire/past/Baire-space1,Bairespace.tex,Bairespace.pdf|rm141_01.pdf,,,tex_pdf,linked,unique,,,,exact,98.0,1,Baire 空間の話,2023-07-12T21:33:38+09:00,1,https://concious4410.hatenablog.com/entry/2023/07/12/213338,位相空間|数学|ベール空間,Bairespace.pdf,PDF filename exact,,,,not_applicable,公開済み記事 2023-07-12-01 に対応する別版・別保存フォルダ。独立記事としては移行しない。
source:b2bc52137fac55b7,published,2024-01-03T23:03:12+09:00,1,論文メモ：Power Series,https://concious4410.hatenablog.com/entry/2024/01/03/230312,数学|論文メモ|解析|実数に関連する集合論や位相,2024/31__40/ar37/powerser*,Pseries.tex,Pseries.pdf,ps.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,100.0,1,論文メモ：Power Series,2024-01-03T23:03:12+09:00,1,https://concious4410.hatenablog.com/entry/2024/01/03/230312,数学|論文メモ|解析|実数に関連する集合論や位相,Pseries.pdf,confirmed original_url,2024-01-03-01,解析・測度・確率,platex,legacy_unrecorded,
source:f3c295c5b988768a,published,2024-01-03T23:05:31+09:00,2,論文メモ：Symmetric Product,https://concious4410.hatenablog.com/entry/2024/01/03/230531,論文メモ|数学|位相空間,2024/11__20/ar15/symprod*,symp.tex,symp.pdf,symp.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,98.0,1,論文メモ：Symmetric Product,2024-01-03T23:05:31+09:00,2,https://concious4410.hatenablog.com/entry/2024/01/03/230531,論文メモ|数学|位相空間,symp.pdf,PDF filename exact,2024-01-03-02,位相・距離・幾何,,approved,
source:a28d703ca4503b23,published,2024-01-03T23:11:20+09:00,3,論文メモ：位相的特徴付け,https://concious4410.hatenablog.com/entry/2024/01/03/231120,論文メモ|位相空間|僕のお気に入り|数学,2024/31__40/ar34/chara*,chara.tex,chara.pdf,chch.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,98.0,1,論文メモ：位相的特徴付け,2024-01-03T23:11:20+09:00,3,https://concious4410.hatenablog.com/entry/2024/01/03/231120,論文メモ|位相空間|僕のお気に入り|数学,chara.pdf,PDF filename exact,2024-01-03-03,位相・距離・幾何,,approved,
source:1c6b6f31ee2563fe,published,2024-01-03T23:13:28+09:00,4,論文メモ：カントール関数,https://concious4410.hatenablog.com/entry/2024/01/03/231328,論文メモ|数学|解析|位相空間|カントール,2024/31__40/ar38/contorfunc*,confunc.tex,confunc.pdf,cantorfunc.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,98.0,1,論文メモ：カントール関数,2024-01-03T23:13:28+09:00,4,https://concious4410.hatenablog.com/entry/2024/01/03/231328,論文メモ|数学|解析|位相空間|カントール,confunc.pdf,PDF filename exact,2024-01-03-04,解析・測度・確率,,approved,
source:10ef80a3b6c773e3,published,2024-01-03T23:16:35+09:00,5,論文メモ：群の固有作用,https://concious4410.hatenablog.com/entry/2024/01/03/231635,数学|論文メモ|代数|位相空間|固有写像,2024/31__40/ar39/properact*,propact.tex,propact.pdf,pact.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,98.0,1,論文メモ：群の固有作用,2024-01-03T23:16:35+09:00,5,https://concious4410.hatenablog.com/entry/2024/01/03/231635,数学|論文メモ|代数|位相空間|固有写像,propact.pdf,PDF filename exact,2024-01-03-05,位相・距離・幾何,,approved,
source:2480e94f40d0168d,published,2024-01-03T23:18:26+09:00,6,論文メモ：固有写像,https://concious4410.hatenablog.com/entry/2024/01/03/231826,数学|論文メモ|位相空間|固有写像,2024/31__40/ar35/propermap*,propermap.tex,propermap.pdf,propermap.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,98.0,1,論文メモ：固有写像,2024-01-03T23:18:26+09:00,6,https://concious4410.hatenablog.com/entry/2024/01/03/231826,数学|論文メモ|位相空間|固有写像,propermap.pdf,PDF filename exact,2024-01-03-06,位相・距離・幾何,,approved,
